-0.876	3.5666
-0.872	3.57365
-0.868	3.58068
-0.864	3.58768
-0.86	3.59465
-0.856	3.6016
-0.852	3.60851
-0.848	3.6154
-0.844	3.62227
-0.84	3.6291
-0.836	3.63591
-0.832	3.64269
-0.828	3.64945
-0.824	3.65618
-0.82	3.66288
-0.816	3.66956
-0.812	3.67621
-0.808	3.68283
-0.804	3.68943
-0.8	3.696
-0.796	3.70255
-0.792	3.70907
-0.788	3.71557
-0.784	3.72204
-0.78	3.72849
-0.776	3.73491
-0.772	3.7413
-0.768	3.74768
-0.764	3.75402
-0.76	3.76034
-0.756	3.76664
-0.752	3.77292
-0.748	3.77917
-0.744	3.78539
-0.74	3.7916
-0.736	3.79777
-0.732	3.80393
-0.728	3.81006
-0.724	3.81617
-0.72	3.82225
-0.716	3.82832
-0.712	3.83436
-0.708	3.84037
-0.704	3.84637
-0.7	3.85234
-0.696	3.85829
-0.692	3.86421
-0.688	3.87012
-0.684	3.876
-0.68	3.88186
-0.676	3.8877
-0.672	3.89352
-0.668	3.89931
-0.664	3.90509
-0.66	3.91084
-0.656	3.91657
-0.652	3.92228
-0.648	3.92797
-0.644	3.93364
-0.64	3.93929
-0.636	3.94492
-0.632	3.95052
-0.628	3.95611
-0.624	3.96168
-0.62	3.96723
-0.616	3.97276
-0.612	3.97826
-0.608	3.98375
-0.604	3.98922
-0.6	3.99467
-0.596	4.0001
-0.592	4.00551
-0.588	4.0109
-0.584	4.01628
-0.58	4.02163
-0.576	4.02697
-0.572	4.03229
-0.568	4.03759
-0.564	4.04287
-0.56	4.04813
-0.556	4.05338
-0.552	4.0586
-0.548	4.06382
-0.544	4.06901
-0.54	4.07418
-0.536	4.07934
-0.532	4.08448
-0.528	4.0896
-0.524	4.09471
-0.52	4.0998
-0.516	4.10487
-0.512	4.10993
-0.508	4.11497
-0.504	4.12
-0.5	4.125
-0.496	4.13
-0.492	4.13497
-0.488	4.13993
-0.484	4.14488
-0.48	4.14981
-0.476	4.15472
-0.472	4.15962
-0.468	4.1645
-0.464	4.16937
-0.46	4.17423
-0.456	4.17906
-0.452	4.18389
-0.448	4.1887
-0.444	4.19349
-0.44	4.19828
-0.436	4.20304
-0.432	4.2078
-0.428	4.21254
-0.424	4.21726
-0.42	4.22197
-0.416	4.22667
-0.412	4.23136
-0.408	4.23603
-0.404	4.24069
-0.4	4.24534
-0.396	4.24997
-0.392	4.25459
-0.388	4.2592
-0.384	4.2638
-0.38	4.26838
-0.376	4.27295
-0.372	4.27751
-0.368	4.28206
-0.364	4.28659
-0.36	4.29112
-0.356	4.29563
-0.352	4.30013
-0.348	4.30462
-0.344	4.3091
-0.34	4.31357
-0.336	4.31803
-0.332	4.32247
-0.328	4.32691
-0.324	4.33133
-0.32	4.33575
-0.316	4.34015
-0.312	4.34455
-0.308	4.34893
-0.304	4.35331
-0.3	4.35767
-0.296	4.36203
-0.292	4.36637
-0.288	4.37071
-0.284	4.37504
-0.28	4.37935
-0.276	4.38366
-0.272	4.38796
-0.268	4.39226
-0.264	4.39654
-0.26	4.40081
-0.256	4.40508
-0.252	4.40934
-0.248	4.41359
-0.244	4.41783
-0.24	4.42206
-0.236	4.42629
-0.232	4.43051
-0.228	4.43472
-0.224	4.43892
-0.22	4.44312
-0.216	4.44731
-0.212	4.4515
-0.208	4.45567
-0.204	4.45984
-0.2	4.464
-0.196	4.46816
-0.192	4.47231
-0.188	4.47646
-0.184	4.4806
-0.18	4.48473
-0.176	4.48885
-0.172	4.49298
-0.168	4.49709
-0.164	4.5012
-0.16	4.50531
-0.156	4.50941
-0.152	4.5135
-0.148	4.51759
-0.144	4.52168
-0.14	4.52576
-0.136	4.52983
-0.132	4.5339
-0.128	4.53797
-0.124	4.54204
-0.12	4.5461
-0.116	4.55015
-0.112	4.5542
-0.108	4.55825
-0.104	4.5623
-0.1	4.56634
-0.096	4.57038
-0.092	4.57441
-0.088	4.57844
-0.084	4.58247
-0.08	4.5865
-0.076	4.59053
-0.072	4.59455
-0.068	4.59857
-0.064	4.60258
-0.06	4.6066
-0.056	4.61061
-0.052	4.61462
-0.048	4.61864
-0.044	4.62264
-0.04	4.62665
-0.036	4.63066
-0.032	4.63466
-0.028	4.63866
-0.024	4.64267
-0.02	4.64667
-0.016	4.65067
-0.012	4.65467
-0.008	4.65867
-0.004	4.66267
-3.46945e-18	4.66667
0.004	4.67067
