-1.616	1.64396	-0.0275562	-4.28879	-0.370958
-1.612	1.65838	-0.0280333	-4.32122	-0.374954
-1.608	1.67275	-0.0285154	-4.35344	-0.378951
-1.604	1.68707	-0.0290026	-4.38545	-0.382949
-1.6	1.70133	-0.0294948	-4.41725	-0.386947
-1.596	1.71555	-0.0299921	-4.44885	-0.390945
-1.592	1.72971	-0.0304945	-4.48024	-0.394944
-1.588	1.74382	-0.0310021	-4.51143	-0.398943
-1.584	1.75789	-0.0315149	-4.54241	-0.402943
-1.58	1.7719	-0.032033	-4.57319	-0.406943
-1.576	1.78586	-0.0325563	-4.60378	-0.410943
-1.572	1.79977	-0.0330848	-4.63416	-0.414943
-1.568	1.81363	-0.0336188	-4.66435	-0.418943
-1.564	1.82744	-0.034158	-4.69434	-0.422943
-1.56	1.8412	-0.0347027	-4.72413	-0.426942
-1.556	1.85491	-0.0352528	-4.75373	-0.430942
-1.552	1.86856	-0.0358084	-4.78313	-0.434941
-1.548	1.88218	-0.0363694	-4.81234	-0.438941
-1.544	1.89574	-0.036936	-4.84136	-0.442939
-1.54	1.90925	-0.0375081	-4.87019	-0.446938
-1.536	1.92271	-0.0380858	-4.89883	-0.450936
-1.532	1.93612	-0.0386692	-4.92728	-0.454933
-1.528	1.94948	-0.0392582	-4.95554	-0.458929
-1.524	1.9628	-0.0398529	-4.98362	-0.462925
-1.52	1.97607	-0.0404533	-5.01151	-0.466921
-1.516	1.98928	-0.0410594	-5.03922	-0.470915
-1.512	2.00245	-0.0416713	-5.06674	-0.474909
-1.508	2.01557	-0.0422891	-5.09409	-0.478901
-1.504	2.02864	-0.0429127	-5.12125	-0.482893
-1.5	2.04167	-0.0435421	-5.14823	-0.486883
-1.496	2.05464	-0.0441775	-5.17503	-0.490873
-1.492	2.06757	-0.0448188	-5.20165	-0.494861
-1.488	2.08045	-0.045466	-5.22809	-0.498848
-1.484	2.09329	-0.0461192	-5.25436	-0.502834
-1.48	2.10607	-0.0467785	-5.28046	-0.506818
-1.476	2.11881	-0.0474438	-5.30638	-0.510801
-1.472	2.1315	-0.0481152	-5.33212	-0.514782
-1.468	2.14414	-0.0487927	-5.3577	-0.518762
-1.464	2.15674	-0.0494764	-5.3831	-0.52274
-1.46	2.16929	-0.0501662	-5.40833	-0.526716
-1.456	2.18179	-0.0508622	-5.43339	-0.53069
-1.452	2.19425	-0.0515644	-5.45829	-0.534663
-1.448	2.20666	-0.0522729	-5.48301	-0.538634
-1.444	2.21902	-0.0529876	-5.50757	-0.542603
-1.44	2.23134	-0.0537087	-5.53197	-0.54657
-1.436	2.24361	-0.0544361	-5.55619	-0.550535
-1.432	2.25584	-0.0551698	-5.58026	-0.554497
-1.428	2.26802	-0.05591	-5.60416	-0.558458
-1.424	2.28015	-0.0566565	-5.6279	-0.562416
-1.42	2.29224	-0.0574095	-5.65148	-0.566372
-1.416	2.30428	-0.0581689	-5.6749	-0.570325
-1.412	2.31628	-0.0589348	-5.69816	-0.574276
-1.408	2.32823	-0.0597073	-5.72126	-0.578224
-1.404	2.34014	-0.0604862	-5.74421	-0.58217
-1.4	2.352	-0.0612718	-5.76699	-0.586113
-1.396	2.36382	-0.0620639	-5.78962	-0.590054
-1.392	2.37559	-0.0628626	-5.8121	-0.593991
-1.388	2.38732	-0.0636679	-5.83442	-0.597926
-1.384	2.399	-0.0644799	-5.85659	-0.601858
-1.38	2.41064	-0.0652985	-5.87861	-0.605787
-1.376	2.42224	-0.0661239	-5.90048	-0.609713
-1.372	2.43379	-0.066956	-5.92219	-0.613636
-1.368	2.4453	-0.0677947	-5.94376	-0.617555
-1.364	2.45676	-0.0686403	-5.96517	-0.621472
-1.36	2.46818	-0.0694926	-5.98644	-0.625385
-1.356	2.47956	-0.0703517	-6.00757	-0.629294
-1.352	2.49089	-0.0712177	-6.02854	-0.633201
-1.348	2.50218	-0.0720904	-6.04937	-0.637104
-1.344	2.51343	-0.07297	-6.07006	-0.641003
-1.34	2.52463	-0.0738565	-6.0906	-0.644899
-1.336	2.53579	-0.0747498	-6.111	-0.648791
-1.332	2.54691	-0.0756501	-6.13125	-0.652679
-1.328	2.55799	-0.0765573	-6.15137	-0.656564
-1.324	2.56902	-0.0774714	-6.17134	-0.660445
-1.32	2.58001	-0.0783924	-6.19118	-0.664321
-1.316	2.59096	-0.0793204	-6.21088	-0.668194
-1.312	2.60187	-0.0802554	-6.23043	-0.672063
-1.308	2.61273	-0.0811974	-6.24985	-0.675928
-1.304	2.62355	-0.0821464	-6.26914	-0.679788
-1.3	2.63434	-0.0831024	-6.28829	-0.683645
-1.296	2.64507	-0.0840654	-6.3073	-0.687497
-1.292	2.65577	-0.0850354	-6.32618	-0.691345
-1.288	2.66643	-0.0860125	-6.34492	-0.695188
-1.284	2.67704	-0.0869967	-6.36354	-0.699027
-1.28	2.68762	-0.0879879	-6.38202	-0.702861
-1.276	2.69815	-0.0889862	-6.40036	-0.706691
-1.272	2.70864	-0.0899916	-6.41858	-0.710516
-1.268	2.7191	-0.0910041	-6.43667	-0.714336
-1.264	2.72951	-0.0920237	-6.45463	-0.718152
-1.26	2.73988	-0.0930504	-6.47247	-0.721963
-1.256	2.75021	-0.0940842	-6.49017	-0.725769
-1.252	2.7605	-0.0951252	-6.50775	-0.72957
-1.248	2.77075	-0.0961732	-6.5252	-0.733366
-1.244	2.78096	-0.0972284	-6.54253	-0.737156
-1.24	2.79113	-0.0982907	-6.55973	-0.740942
-1.236	2.80126	-0.0993602	-6.57681	-0.744723
-1.232	2.81135	-0.100437	-6.59376	-0.748498
-1.228	2.8214	-0.10152	-6.61059	-0.752268
-1.224	2.83141	-0.102611	-6.6273	-0.756032
-1.22	2.84139	-0.103709	-6.64389	-0.759792
-1.216	2.85132	-0.104815	-6.66036	-0.763545
-1.212	2.86122	-0.105927	-6.67671	-0.767293
-1.208	2.87107	-0.107046	-6.69294	-0.771036
-1.204	2.88089	-0.108173	-6.70906	-0.774773
-1.2	2.89067	-0.109306	-6.72505	-0.778504
-1.196	2.90041	-0.110447	-6.74093	-0.782229
-1.192	2.91011	-0.111595	-6.75669	-0.785948
-1.188	2.91978	-0.11275	-6.77234	-0.789662
-1.184	2.9294	-0.113912	-6.78787	-0.793369
-1.18	2.93899	-0.115082	-6.80329	-0.797071
-1.176	2.94854	-0.116258	-6.81859	-0.800766
-1.172	2.95806	-0.117442	-6.83378	-0.804455
-1.168	2.96753	-0.118632	-6.84886	-0.808138
-1.164	2.97697	-0.11983	-6.86383	-0.811815
-1.16	2.98637	-0.121034	-6.87869	-0.815485
-1.156	2.99573	-0.122246	-6.89343	-0.819149
-1.152	3.00506	-0.123465	-6.90807	-0.822807
-1.148	3.01435	-0.12469	-6.9226	-0.826458
-1.144	3.0236	-0.125923	-6.93702	-0.830102
-1.14	3.03282	-0.127163	-6.95133	-0.83374
-1.136	3.042	-0.12841	-6.96553	-0.837371
-1.132	3.05114	-0.129663	-6.97963	-0.840996
-1.128	3.06025	-0.130924	-6.99362	-0.844613
-1.124	3.06932	-0.132192	-7.00751	-0.848224
-1.12	3.07836	-0.133466	-7.02129	-0.851828
-1.116	3.08736	-0.134747	-7.03497	-0.855425
-1.112	3.09632	-0.136036	-7.04855	-0.859015
-1.108	3.10525	-0.137331	-7.06202	-0.862598
-1.104	3.11414	-0.138633	-7.07539	-0.866173
-1.1	3.123	-0.139941	-7.08866	-0.869742
-1.096	3.13182	-0.141257	-7.10183	-0.873303
-1.092	3.14061	-0.142579	-7.1149	-0.876857
-1.088	3.14936	-0.143908	-7.12786	-0.880403
-1.084	3.15808	-0.145243	-7.14073	-0.883942
-1.08	3.16677	-0.146586	-7.1535	-0.887474
-1.076	3.17541	-0.147935	-7.16618	-0.890998
-1.072	3.18403	-0.14929	-7.17875	-0.894515
-1.068	3.19261	-0.150652	-7.19123	-0.898023
-1.064	3.20115	-0.152021	-7.20361	-0.901524
-1.06	3.20966	-0.153396	-7.2159	-0.905018
-1.056	3.21814	-0.154778	-7.22809	-0.908503
